file	sample	format	type	num_seqs	sum_len	min_len	avg_len	max_len
MEMO025/READ/TRIMMED/MEMO025.Hostout.unpaired.fastq.gz	MEMO025	FASTQ	DNA	257462	27112589	50	105.3	130
MEMO026/READ/TRIMMED/MEMO026.Hostout.R1.fastq.gz	MEMO026	FASTQ	DNA	959314	107932110	50	112.5	130
MEMO026/READ/TRIMMED/MEMO026.Hostout.R2.fastq.gz	MEMO026	FASTQ	DNA	959314	107765928	50	112.3	130
MEMO026/READ/TRIMMED/MEMO026.Hostout.unpaired.fastq.gz	MEMO026	FASTQ	DNA	239206	25014541	50	104.6	130
MEMO027/READ/TRIMMED/MEMO027.Hostout.R1.fastq.gz	MEMO027	FASTQ	DNA	529528	57694150	50	109.0	130
MEMO027/READ/TRIMMED/MEMO027.Hostout.R2.fastq.gz	MEMO027	FASTQ	DNA	529528	57650674	50	108.9	130
MEMO027/READ/TRIMMED/MEMO027.Hostout.unpaired.fastq.gz	MEMO027	FASTQ	DNA	188140	19049743	50	101.3	130
MEMO028/READ/TRIMMED/MEMO028.Hostout.R1.fastq.gz	MEMO028	FASTQ	DNA	604118	61184256	50	101.3	130
MEMO028/READ/TRIMMED/MEMO028.Hostout.R2.fastq.gz	MEMO028	FASTQ	DNA	604118	61089676	50	101.1	130
MEMO028/READ/TRIMMED/MEMO028.Hostout.unpaired.fastq.gz	MEMO028	FASTQ	DNA	202607	19288055	50	95.2	130
MEMO029/READ/TRIMMED/MEMO029.Hostout.R1.fastq.gz	MEMO029	FASTQ	DNA	606680	61839239	50	101.9	130
MEMO029/READ/TRIMMED/MEMO029.Hostout.R2.fastq.gz	MEMO029	FASTQ	DNA	606680	61774799	50	101.8	130
MEMO029/READ/TRIMMED/MEMO029.Hostout.unpaired.fastq.gz	MEMO029	FASTQ	DNA	207460	19473925	50	93.9	130
MEMO030/READ/TRIMMED/MEMO030.Hostout.R1.fastq.gz	MEMO030	FASTQ	DNA	663538	66929766	50	100.9	130
MEMO030/READ/TRIMMED/MEMO030.Hostout.R2.fastq.gz	MEMO030	FASTQ	DNA	663538	66854755	50	100.8	130
MEMO030/READ/TRIMMED/MEMO030.Hostout.unpaired.fastq.gz	MEMO030	FASTQ	DNA	256267	24026341	50	93.8	130
MEMO031/READ/TRIMMED/MEMO031.Hostout.R1.fastq.gz	MEMO031	FASTQ	DNA	546689	61513120	50	112.5	130
MEMO031/READ/TRIMMED/MEMO031.Hostout.R2.fastq.gz	MEMO031	FASTQ	DNA	546689	61369590	50	112.3	130
MEMO031/READ/TRIMMED/MEMO031.Hostout.unpaired.fastq.gz	MEMO031	FASTQ	DNA	151901	15914515	50	104.8	130
MEMO032/READ/TRIMMED/MEMO032.Hostout.R1.fastq.gz	MEMO032	FASTQ	DNA	507411	49732098	50	98.0	130
MEMO032/READ/TRIMMED/MEMO032.Hostout.R2.fastq.gz	MEMO032	FASTQ	DNA	507411	49665738	50	97.9	130
MEMO032/READ/TRIMMED/MEMO032.Hostout.unpaired.fastq.gz	MEMO032	FASTQ	DNA	199251	18132509	50	91.0	130
MEMO033/READ/TRIMMED/MEMO033.Hostout.R1.fastq.gz	MEMO033	FASTQ	DNA	442776	49754704	50	112.4	130
MEMO033/READ/TRIMMED/MEMO033.Hostout.R2.fastq.gz	MEMO033	FASTQ	DNA	442776	49695999	50	112.2	130
MEMO033/READ/TRIMMED/MEMO033.Hostout.unpaired.fastq.gz	MEMO033	FASTQ	DNA	108121	11201559	50	103.6	130
MEMO034/READ/TRIMMED/MEMO034.Hostout.R1.fastq.gz	MEMO034	FASTQ	DNA	302134	34874165	50	115.4	130
MEMO034/READ/TRIMMED/MEMO034.Hostout.R2.fastq.gz	MEMO034	FASTQ	DNA	302134	34808216	50	115.2	130
MEMO034/READ/TRIMMED/MEMO034.Hostout.unpaired.fastq.gz	MEMO034	FASTQ	DNA	90353	9611898	50	106.4	130
MEMO035/READ/TRIMMED/MEMO035.Hostout.R1.fastq.gz	MEMO035	FASTQ	DNA	470150	46951675	50	99.9	130
MEMO035/READ/TRIMMED/MEMO035.Hostout.R2.fastq.gz	MEMO035	FASTQ	DNA	470150	46877473	50	99.7	130
