file	sample	format	type	num_seqs	sum_len	min_len	avg_len	max_len
NEMO41/READ/NEMO41.R1.fastq.gz	NEMO41	FASTQ	DNA	1041081	125947692	35	121.0	151
NEMO41/READ/NEMO41.R2.fastq.gz	NEMO41	FASTQ	DNA	1041081	126004601	35	121.0	151
NEMO42/READ/NEMO42.R1.fastq.gz	NEMO42	FASTQ	DNA	1787321	208226628	35	116.5	151
NEMO42/READ/NEMO42.R2.fastq.gz	NEMO42	FASTQ	DNA	1787321	208377488	35	116.6	151
NEMO43/READ/NEMO43.R1.fastq.gz	NEMO43	FASTQ	DNA	1675087	206683292	35	123.4	151
NEMO43/READ/NEMO43.R2.fastq.gz	NEMO43	FASTQ	DNA	1675087	206708518	35	123.4	151
NEMO44/READ/NEMO44.R1.fastq.gz	NEMO44	FASTQ	DNA	3183006	358991830	35	112.8	151
NEMO44/READ/NEMO44.R2.fastq.gz	NEMO44	FASTQ	DNA	3183006	359197547	35	112.8	151
NEMO45/READ/NEMO45.R1.fastq.gz	NEMO45	FASTQ	DNA	1959258	264557967	35	135.0	151
NEMO45/READ/NEMO45.R2.fastq.gz	NEMO45	FASTQ	DNA	1959258	264491134	35	135.0	151
NEMO46/READ/NEMO46.R1.fastq.gz	NEMO46	FASTQ	DNA	3543138	462588730	35	130.6	151
NEMO46/READ/NEMO46.R2.fastq.gz	NEMO46	FASTQ	DNA	3543138	462579537	35	130.6	151
NEMO47/READ/NEMO47.R1.fastq.gz	NEMO47	FASTQ	DNA	1453373	182716916	35	125.7	151
NEMO47/READ/NEMO47.R2.fastq.gz	NEMO47	FASTQ	DNA	1453373	182740095	35	125.7	151
NEMO48/READ/NEMO48.R1.fastq.gz	NEMO48	FASTQ	DNA	3017483	368270182	35	122.0	151
NEMO48/READ/NEMO48.R2.fastq.gz	NEMO48	FASTQ	DNA	3017483	368373789	35	122.1	151
NEMO49/READ/NEMO49.R1.fastq.gz	NEMO49	FASTQ	DNA	2035350	237775005	35	116.8	151
