Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
MEMO023	MEMO106	668243	14415212	0.044303	0.0795776	7896	0.0118161
MEMO023	MEMO107	1758000	12908698	0.119863	0.0497246	3887	0.00221104
MEMO023	MEMO108	653672	17713232	0.0355897	0.0863717	7533	0.0115241
MEMO023	MEMO109	748531	19950644	0.0361624	0.0858746	9713	0.0129761
MEMO023	MEMO110	810317	23338260	0.0335555	0.0882069	12128	0.014967
MEMO023	MEMO111	8559	24085188	0.000355237	0.233869	123	0.0143708
MEMO023	MEMO112	12436	27507410	0.000451892	0.226109	142	0.0114185
MEMO023	MEMO113	6552	23219596	0.000282096	0.241303	100	0.0152625
MEMO023	MEMO115	56381	18675408	0.00300991	0.165023	355	0.00629645
MEMO023	MEMO116	56874	19224852	0.00294963	0.165673	390	0.00685726
MEMO023	MEMO117	52498	17081208	0.00306402	0.16445	334	0.00636215
MEMO023	MEMO118	56445	14999905	0.00374892	0.157964	357	0.00632474
MEMO023	MEMO119	460431	11672892	0.0379476	0.0843757	4514	0.00980386
MEMO023	MEMO120	828990	18965648	0.0418795	0.0813173	10931	0.0131859
MEMO023	MEMO121	844298	19826316	0.0408453	0.0820919	10718	0.0126946
MEMO023	MEMO122	823798	20906270	0.0379105	0.0844061	11119	0.0134972
MEMO023	MEMO123	898782	23053402	0.037524	0.0847246	12789	0.0142293
MEMO023	MEMO124	684379	17400076	0.0378435	0.0844611	9183	0.013418
MEMO023	MEMO125	937190	19504848	0.0458462	0.0785207	12698	0.013549
MEMO023	MEMO126	870703	18976766	0.0438697	0.0798812	11579	0.0132985
MEMO023	MEMO127	873535	21616380	0.0388412	0.0836527	12067	0.013814
MEMO023	MEMO128	779844	17772056	0.0420358	0.081202	9750	0.0125025
MEMO023	MEMO129	727988	16663447	0.041859	0.0813325	8724	0.0119837
MEMO023	MEMO130	780234	17909180	0.0417474	0.0814152	9967	0.0127744
MEMO023	MEMO131	440962	11852350	0.0358701	0.0861273	4612	0.010459
MEMO023	MEMO132	2480816	16494236	0.130741	0.0472343	5383	0.00216985
MEMO023	MEMO133	1118802	30401704	0.0354944	0.0864552	16466	0.0147175
MEMO023	MEMO134	811063	20351248	0.0383258	0.0840675	10967	0.0135218
MEMO023	MEMO135	780025	18345046	0.0407855	0.0821374	10607	0.0135983
MEMO023	MEMO136	836796	20031262	0.0400994	0.0826633	11782	0.0140799
MEMO023	MEMO137	793011	19108190	0.0398474	0.0828589	10698	0.0134904
MEMO023	MEMO138	841115	20361378	0.0396706	0.0829969	11365	0.0135118
MEMO023	MEMO139	740462	15833867	0.0446752	0.0793192	8999	0.0121532
MEMO023	MEMO140	749057	17135904	0.0418819	0.0813155	9658	0.0128935
MEMO023	MEMO141	816594	18794956	0.0416384	0.0814961	10513	0.0128742
MEMO023	MEMO142	875314	19201444	0.0435984	0.080073	11469	0.0131027
MEMO023	MEMO143	882772	20275922	0.0417215	0.0814344	11523	0.0130532
MEMO023	MEMO144	867831	20352784	0.0408957	0.0820537	11756	0.0135464
MEMO023	MEMO145	847181	19786464	0.0410582	0.0819308	11339	0.0133844
MEMO023	MEMO146	718263	16959444	0.040631	0.082255	9128	0.0127084
MEMO023	MEMO147	820501	22854336	0.0346571	0.0871992	12016	0.0146447
MEMO023	MEMO148	743910	19722988	0.036347	0.0857161	10431	0.0140219
MEMO023	MEMO149	690842	18304352	0.0363693	0.085697	9542	0.0138121
MEMO023	NEMO01	679741	15907440	0.0409799	0.08199	8879	0.0130623
MEMO023	NEMO02	459046	11373684	0.0387946	0.0836899	5081	0.0110686
MEMO023	NEMO03	1028910	25314684	0.0390573	0.0834804	14784	0.0143686
MEMO023	NEMO04	491043	11642066	0.0404713	0.082377	5379	0.0109542
MEMO023	NEMO05	455158	11351684	0.0385504	0.0838861	4999	0.010983
MEMO023	NEMO06	925108	22121564	0.0401406	0.0826314	12888	0.0139313
MEMO023	NEMO07	671811	16811256	0.0384264	0.0839861	8705	0.0129575
MEMO023	NEMO08	1029175	26491200	0.0373968	0.0848302	14760	0.0143416
MEMO023	NEMO09	1107009	10076626	0.0989847	0.0552913	2264	0.00204515
MEMO023	NEMO10	1444745	10964279	0.116427	0.0505638	2701	0.00186953
MEMO023	NEMO11	303173	10527641	0.0279917	0.0938809	2588	0.00853638
MEMO023	NEMO12	1588462	12030527	0.116636	0.050512	3291	0.00207182
MEMO023	NEMO13	1169114	35939976	0.0315048	0.090177	17305	0.0148018
MEMO023	NEMO14	1027624	27952682	0.0354594	0.086486	14734	0.0143379
MEMO023	NEMO15	1247280	34568660	0.0348247	0.0870488	19087	0.0153029
MEMO023	NEMO16	1427191	46468348	0.029798	0.0919203	23130	0.0162067
MEMO023	NEMO17	2023135	13500859	0.130323	0.0473256	4254	0.00210268
MEMO023	NEMO18	1030547	24616976	0.0401811	0.0826002	14574	0.014142
MEMO023	NEMO19	847853	21554768	0.0378462	0.0844589	11746	0.0138538
MEMO023	NEMO20	901336	29466738	0.0296804	0.0920442	13776	0.015284
MEMO023	NEMO21	1286758	37025136	0.0335864	0.0881781	20314	0.015787
MEMO023	NEMO22	748427	17299792	0.0414682	0.081623	9873	0.0131917
MEMO023	NEMO23	1242953	37166280	0.0323608	0.089339	19547	0.0157263
MEMO023	NEMO24	2384796	17477666	0.120065	0.0496761	5792	0.00242872
MEMO023	NEMO25	591654	14949882	0.0380692	0.0842763	7313	0.0123603
MEMO023	NEMO26	2093388	16530678	0.112402	0.0515821	5648	0.00269802
MEMO023	NEMO27	747402	17525880	0.0409014	0.0820494	9850	0.013179
MEMO023	NEMO28	750572	17986784	0.0400575	0.0826957	9580	0.0127636
MEMO023	NEMO29	1052805	26895670	0.0376695	0.0846044	15221	0.0144576
MEMO023	NEMO30	741978	17934650	0.0397276	0.0829523	10518	0.0141756
MEMO023	NEMO31	830477	27043378	0.0297941	0.0919244	12172	0.0146566
MEMO023	NEMO32	1141538	32476572	0.033956	0.0878366	17060	0.0149447
MEMO023	NEMO33	1132626	29649172	0.0367953	0.0853346	16741	0.0147807
MEMO023	NEMO34	858064	19354004	0.0424531	0.0808963	11396	0.0132811
MEMO023	NEMO35	1046036	29560636	0.0341767	0.0876345	15097	0.0144326
MEMO023	NEMO36	591759	22474906	0.0256543	0.0966203	8252	0.0139449
MEMO023	NEMO37	777855	17531768	0.0424834	0.0808742	10080	0.0129587
MEMO023	NEMO38	530446	12105943	0.0419777	0.0812449	5897	0.0111171
MEMO023	NEMO40	763208	17690720	0.0413575	0.0817058	9582	0.0125549
MEMO023	NEMO41	496184	12369957	0.0385651	0.0838742	5814	0.0117174
MEMO023	NEMO42	699411	17453524	0.0385288	0.0839035	9315	0.0133183
MEMO023	NEMO43	789303	16674985	0.0451953	0.0789619	10595	0.0134232
MEMO023	NEMO44	1065241	27234716	0.0376411	0.0846278	15368	0.0144268
MEMO023	NEMO45	814387	16750416	0.0463647	0.0781739	10389	0.0127568
MEMO023	NEMO46	1184377	33701908	0.0339496	0.0878424	18288	0.015441
MEMO023	NEMO47	712883	16757950	0.0408042	0.0821231	10069	0.0141243
MEMO023	NEMO48	1099960	27687248	0.03821	0.0841616	16150	0.0146824
MEMO023	NEMO49	837700	19549712	0.0410891	0.0819075	11529	0.0137627
MEMO023	NEMO50	803709	18527810	0.0415751	0.0815433	11086	0.0137935
MEMO023	NEMO51	867720	21111376	0.0394793	0.0831468	11944	0.0137648
MEMO023	NEMO52	975326	23768558	0.0394168	0.0831959	13966	0.0143193
MEMO023	NEMO53	1274373	39286984	0.0314184	0.0902629	20336	0.0159577
MEMO023	NEMO54	1283220	44490616	0.0280339	0.0938336	20880	0.0162716
MEMO024	MEMO025	2333326	18104012	0.11417	0.05113	5652	0.00242229
MEMO024	MEMO026	2727658	15667531	0.148281	0.0436698	5479	0.00200868
MEMO024	MEMO027	2792182	21051854	0.117102	0.0503968	7112	0.00254711
MEMO024	MEMO028	618741	16585969	0.0359635	0.0860463	8130	0.0131396
MEMO024	MEMO029	2793446	21901208	0.113119	0.0513977	7126	0.00255097
MEMO024	MEMO030	2577133	25405180	0.0920986	0.0574145	8385	0.00325362
MEMO024	MEMO031	2071548	14344368	0.126191	0.0482468	4227	0.0020405
MEMO024	MEMO032	2083480	18125042	0.103099	0.0540981	6118	0.00293643
MEMO024	MEMO033	1289391	14092966	0.0838227	0.0602064	3168	0.00245697
MEMO024	MEMO034	1632067	12709695	0.113798	0.0512244	3574	0.00218986
MEMO024	MEMO035	2196691	17898780	0.109313	0.0523915	6282	0.00285976
MEMO024	MEMO036	2282470	19340382	0.105558	0.0534095	6167	0.0027019
MEMO024	MEMO037	1728137	10901370	0.136833	0.0459384	2356	0.00136332
MEMO024	MEMO038	1781568	13665602	0.115333	0.0508367	3905	0.00219189
MEMO024	MEMO039	2529438	15152062	0.143056	0.04468	5954	0.00235388
MEMO024	MEMO040	2573111	19267668	0.117812	0.0502222	7309	0.00284053
MEMO024	MEMO041	2062579	12229888	0.144312	0.0444333	3578	0.00173472
MEMO024	MEMO042	702783	17928498	0.0377206	0.0845622	9895	0.0140797
MEMO024	MEMO043	2383986	16638204	0.125327	0.0484438	5971	0.00250463
MEMO024	MEMO044	1714238	16415512	0.0945539	0.0566382	5586	0.00325859
MEMO024	MEMO045	2232295	18175124	0.109386	0.0523719	7554	0.00338396
MEMO024	MEMO047	1957948	17607152	0.100074	0.0549703	6768	0.00345668
MEMO024	MEMO048	1842911	16107586	0.102666	0.0542211	5104	0.00276953
MEMO024	MEMO049	2094278	13841598	0.131419	0.0470868	4712	0.00224994
MEMO024	MEMO050	2999022	18774796	0.137735	0.0457521	7247	0.00241645
MEMO024	MEMO051	2498220	18676112	0.117983	0.0501803	7935	0.00317626
MEMO024	MEMO052	2286723	17793270	0.113881	0.0512034	6678	0.00292034
MEMO024	MEMO053	1891397	11474940	0.141505	0.0449879	2699	0.00142699
MEMO024	MEMO054	2243360	12884016	0.148298	0.0436666	3865	0.00172286
MEMO024	MEMO055	2296861	13549924	0.144942	0.0443106	4244	0.00184774
MEMO024	MEMO056	1686400	15259766	0.0995151	0.0551344	4505	0.00267137
MEMO024	MEMO057	2108427	17099544	0.109768	0.0522706	5897	0.00279687
MEMO024	MEMO058	1884100	16196573	0.104205	0.0537862	5646	0.00299666
MEMO024	MEMO059	2597219	16691130	0.134652	0.0463948	5686	0.00218926
MEMO024	MEMO060	2031717	16349575	0.110532	0.0520692	6199	0.00305111
MEMO024	MEMO061	1955067	15821068	0.109983	0.0522139	5771	0.00295182
MEMO024	MEMO062	1879065	14419763	0.115288	0.0508479	5016	0.00266941
MEMO024	MEMO063	2305646	19035260	0.108039	0.0527326	7432	0.00322339
MEMO024	MEMO064	2120154	18713932	0.101764	0.0544796	6821	0.00321722
MEMO024	MEMO065	2287645	16245298	0.123437	0.0488798	6494	0.00283873
MEMO024	MEMO066	2134359	16184380	0.116512	0.0505426	6180	0.00289548
MEMO024	MEMO067	2070316	17980594	0.103253	0.0540545	6641	0.00320772
MEMO024	MEMO068	1995807	16452556	0.108183	0.0526936	6303	0.00315812
MEMO024	MEMO069	1473445	13644065	0.0974661	0.0557454	4351	0.00295294
MEMO024	MEMO070	2330945	17220584	0.119221	0.0498795	6470	0.0027757
MEMO024	MEMO071	2923195	16934344	0.147208	0.0438739	6741	0.00230604
MEMO024	MEMO072	2113628	18324880	0.103414	0.0540089	7066	0.00334307
MEMO024	MEMO073	2567979	17883326	0.125566	0.0483892	6944	0.00270407
MEMO024	MEMO074	2476703	22493914	0.0991847	0.055232	9106	0.00367666
MEMO024	MEMO075	2641452	26059124	0.0920348	0.057435	10925	0.00413598
MEMO024	MEMO077	1632297	16005529	0.0925452	0.0572716	5368	0.00328862
MEMO024	MEMO078	2350949	16861340	0.122367	0.0491298	5770	0.00245433
MEMO024	MEMO079	2082288	16259125	0.113529	0.051293	6122	0.00294004
MEMO024	MEMO080	1850982	13871775	0.117726	0.0502433	4123	0.00222747
MEMO024	MEMO081	869348	19643904	0.0423798	0.0809497	10624	0.0122207
MEMO024	MEMO082	3129523	22437146	0.122406	0.0491205	9125	0.00291578
MEMO024	MEMO083	2610119	20172756	0.114565	0.05103	8520	0.00326422
MEMO024	MEMO084	1803180	16984082	0.0959789	0.0561977	6215	0.00344669
MEMO024	MEMO085	2730556	18287820	0.129913	0.0474157	6589	0.00241306
MEMO024	MEMO086	1524021	12204426	0.111012	0.0519433	3275	0.00214892
MEMO024	MEMO087	3908106	29703384	0.116273	0.050602	11087	0.00283692
MEMO024	MEMO088	2362812	35794976	0.0619221	0.0693165	11739	0.00496823
MEMO024	MEMO089	3512917	37990960	0.0846407	0.0599175	13302	0.0037866
MEMO024	MEMO090	1961321	17279648	0.101935	0.0544304	6817	0.00347572
MEMO024	MEMO091	1623262	14090941	0.103299	0.0540414	4483	0.00276172
MEMO024	MEMO092	2214251	18096632	0.109018	0.05247	7387	0.00333612
MEMO024	MEMO093	2103147	14515564	0.126553	0.0481648	4436	0.00210922
MEMO024	MEMO094	1925549	16900904	0.102279	0.0543318	6243	0.00324219
MEMO024	MEMO095	2651251	20622120	0.113918	0.051194	7668	0.00289222
MEMO024	MEMO096	2310206	20064952	0.103249	0.0540557	8057	0.00348757
MEMO024	MEMO097	2393257	18074096	0.11693	0.0504391	5495	0.00229603
MEMO024	MEMO098	1824588	19086200	0.0872558	0.0590136	6085	0.003335
MEMO024	MEMO099	2155028	18288532	0.105414	0.0534496	7149	0.00331736
MEMO024	MEMO100	2123989	17922516	0.105953	0.0533006	6588	0.00310171
MEMO024	MEMO101	1653900	14628469	0.101576	0.0545336	4734	0.00286233
MEMO024	MEMO102	59795	15471750	0.00384991	0.15711	320	0.00535162
MEMO024	MEMO103	2177467	16017677	0.119673	0.0497704	5926	0.00272151
MEMO024	MEMO104	2489291	16285355	0.132588	0.0468344	6392	0.0025678
MEMO024	MEMO105	2444426	14798217	0.141766	0.0449356	5513	0.00225534
MEMO024	MEMO106	1913733	13166274	0.126905	0.0480852	4226	0.00220825
MEMO024	MEMO107	695477	16275786	0.0409797	0.0819901	7785	0.0111938
MEMO024	MEMO108	2663876	14934867	0.151367	0.0430919	4370	0.00164047
MEMO024	MEMO109	2334222	18021304	0.114673	0.0510028	5998	0.00256959
MEMO024	MEMO110	2265990	21668956	0.0946729	0.0566012	8398	0.00370611
MEMO024	MEMO111	9492	25325364	0.000374662	0.232152	130	0.0136957
MEMO024	MEMO112	14437	28745450	0.000501984	0.222719	170	0.0117753
MEMO024	MEMO113	7203	24460336	0.00029439	0.239927	121	0.0167986
MEMO024	MEMO115	89659	19850894	0.00449632	0.152124	413	0.00460634
MEMO024	MEMO116	93430	20393780	0.00456041	0.151669	427	0.00457027
MEMO024	MEMO117	77533	18273180	0.00422507	0.154122	354	0.0045658
MEMO024	MEMO118	93250	16168337	0.00573437	0.144318	405	0.00434316
MEMO024	MEMO119	1474826	10886144	0.119313	0.0498572	2120	0.00143746
MEMO024	MEMO120	2268730	17328208	0.11577	0.0507274	6495	0.00286284
MEMO024	MEMO121	2640719	17475516	0.131273	0.0471185	6231	0.00235958
MEMO024	MEMO122	2371403	19053102	0.110686	0.0520285	6892	0.0029063
MEMO024	MEMO123	2551375	20990258	0.108377	0.0526415	7774	0.00304698
MEMO024	MEMO124	1919843	16171190	0.106121	0.0532544	5584	0.00290857
MEMO024	MEMO125	2513485	17594300	0.125001	0.0485185	6482	0.00257889
MEMO024	MEMO126	2763774	16432666	0.143973	0.0444996	6468	0.00234028
MEMO024	MEMO127	3266158	18073176	0.153058	0.0427809	6325	0.00193653
MEMO024	MEMO128	2749008	15075771	0.154224	0.0425687	5258	0.00191269
MEMO024	MEMO129	2883691	13594083	0.175005	0.0390667	4536	0.00157298
MEMO024	MEMO130	2622985	15465720	0.145007	0.044298	5510	0.00210066
MEMO024	MEMO131	1120862	11734592	0.0871896	0.0590361	2219	0.00197973
MEMO024	MEMO132	887366	20923178	0.0406852	0.0822137	11056	0.0124593
MEMO024	MEMO133	3428815	27023720	0.112595	0.0515324	9684	0.0028243
MEMO024	MEMO134	2857618	17500180	0.14037	0.0452155	5693	0.00199222
MEMO024	MEMO135	2012513	17122112	0.105177	0.0535153	5735	0.00284967
MEMO024	MEMO136	2250245	18446406	0.108725	0.0525483	6780	0.00301301
MEMO024	MEMO137	2259169	17417916	0.114812	0.0509676	6201	0.00274481
MEMO024	MEMO138	2263543	18758564	0.107674	0.0528309	6823	0.0030143
MEMO024	MEMO139	1997800	14561233	0.120647	0.0495369	4917	0.00246121
MEMO024	MEMO140	2102389	15671282	0.118287	0.0501063	5771	0.00274497
MEMO024	MEMO141	2496107	16677971	0.130181	0.0473567	5994	0.00240134
MEMO024	MEMO142	2411088	17371940	0.121877	0.0492452	6509	0.00269961
MEMO024	MEMO143	2893098	17497312	0.141885	0.0449119	6584	0.00227576
MEMO024	MEMO144	2375708	18579072	0.113373	0.0513328	6780	0.00285389
MEMO024	MEMO145	2328707	18065454	0.114185	0.0511262	6752	0.00289946
MEMO024	MEMO146	2054164	15529684	0.116821	0.0504662	5326	0.00259278
MEMO024	MEMO147	2191363	21354654	0.0930673	0.0571056	8300	0.0037876
MEMO024	MEMO148	1956831	18539188	0.0954737	0.056353	6900	0.00352611
MEMO024	MEMO149	2448315	16031447	0.132486	0.0468563	6162	0.00251683
MEMO024	NEMO01	1845050	14818864	0.110721	0.0520194	5085	0.00275602
MEMO024	NEMO02	1181259	11171300	0.0956287	0.0563053	2360	0.00199787
MEMO024	NEMO03	3624682	21365184	0.145046	0.0442904	8682	0.00239524
MEMO024	NEMO04	1189983	11486228	0.0938753	0.0568506	2595	0.0021807
MEMO024	NEMO05	1111836	11280370	0.0897206	0.058188	2410	0.00216759
MEMO024	NEMO06	2612106	19989612	0.115571	0.050777	7904	0.00302591
MEMO024	NEMO07	1814069	15768781	0.103173	0.0540772	5093	0.0028075
MEMO024	NEMO08	2875085	24041422	0.106815	0.0530644	9039	0.00314391
MEMO024	NEMO09	447798	12637090	0.0342225	0.0875927	4923	0.0109938
MEMO024	NEMO10	584985	13925841	0.0403137	0.082498	6318	0.0108003
MEMO024	NEMO11	772940	10830149	0.066615	0.0671022	1228	0.00158874
MEMO024	NEMO12	642336	15164821	0.0406358	0.0822513	7136	0.0111095
MEMO024	NEMO13	3473827	32572594	0.0963709	0.0560777	11388	0.00327823
MEMO024	NEMO14	2927873	25394226	0.103378	0.0540192	9725	0.00332152
MEMO024	NEMO15	3690582	30924098	0.106619	0.0531179	11510	0.00311875
MEMO024	NEMO16	4066464	42431844	0.087454	0.0589463	14734	0.0036233
MEMO024	NEMO17	755347	17278476	0.041885	0.0813133	8830	0.01169
MEMO024	NEMO18	2945021	22030072	0.117918	0.0501963	8850	0.00300507
MEMO024	NEMO19	2368239	19756040	0.107043	0.0530024	7059	0.0029807
MEMO024	NEMO20	2575449	27360554	0.0860318	0.0594329	8639	0.00335437
MEMO024	NEMO21	3457241	33926208	0.0924805	0.0572923	11909	0.00344465
MEMO024	NEMO22	2231853	15574983	0.125337	0.0484415	5617	0.00251674
MEMO024	NEMO23	3752068	33390092	0.101019	0.0546947	12563	0.00334829
MEMO024	NEMO24	782083	21925134	0.034442	0.0873933	10854	0.0138783
MEMO024	NEMO25	1575147	14224938	0.0996923	0.0550823	3963	0.00251596
MEMO024	NEMO26	778661	20402174	0.0367625	0.0853623	9881	0.0126897
MEMO024	NEMO27	2016496	16229733	0.110516	0.0520734	5806	0.00287925
MEMO024	NEMO28	2466677	15796617	0.135062	0.0463084	5531	0.00224229
MEMO024	NEMO29	2898935	24445452	0.106016	0.0532834	9348	0.00322463
MEMO024	NEMO30	2118124	16424400	0.114231	0.0511146	5949	0.00280862
MEMO024	NEMO31	2382109	25182156	0.0864202	0.0592992	7576	0.00318038
MEMO024	NEMO32	3768132	28465428	0.116901	0.0504464	10635	0.00282235
MEMO024	NEMO33	3830734	25494998	0.130627	0.0472592	10264	0.00267938
MEMO024	NEMO34	2330919	17650336	0.116655	0.0505072	6849	0.00293833
MEMO024	NEMO35	3022524	26849702	0.101182	0.0546475	10132	0.00335217
MEMO024	NEMO36	1640078	21620310	0.0705095	0.065387	5008	0.00305351
MEMO024	NEMO37	2477368	15374785	0.138771	0.0455397	5774	0.0023307
MEMO024	NEMO38	1376794	11655289	0.105647	0.0533851	2901	0.00210707
MEMO024	NEMO40	2502622	15453934	0.139371	0.0454176	5349	0.00213736
MEMO024	NEMO41	1302048	12000271	0.0978813	0.0556205	3066	0.00235475
MEMO024	NEMO42	2120510	15853367	0.117977	0.0501818	5414	0.00255316
MEMO024	NEMO43	2021528	15452577	0.115687	0.0507481	4987	0.00246695
MEMO024	NEMO44	3257228	24092784	0.119094	0.0499101	9175	0.00281681
MEMO024	NEMO45	2254069	15113094	0.129789	0.0474428	5012	0.00222353
MEMO024	NEMO46	3300670	30711364	0.0970442	0.0558729	10779	0.0032657
MEMO024	NEMO47	1825388	15774982	0.103713	0.0539245	5743	0.00314618
MEMO024	NEMO48	3024414	25080380	0.107612	0.0528478	9528	0.00315036
MEMO024	NEMO49	2163401	18140352	0.106552	0.0531363	5993	0.00277018
MEMO024	NEMO50	2025870	17325530	0.104689	0.053651	5964	0.00294392
MEMO024	NEMO51	2501463	19085932	0.115876	0.0507009	6926	0.00276878
MEMO024	NEMO52	2668138	21624976	0.109831	0.052254	7799	0.00292301
MEMO024	NEMO53	3742887	35592000	0.0951544	0.0564517	12746	0.00340539
MEMO024	NEMO54	3545867	41207364	0.0792315	0.0618865	13733	0.00387296
MEMO025	MEMO026	2510352	18795024	0.117827	0.0502186	5971	0.00237855
MEMO025	MEMO027	2889264	23550572	0.109277	0.052401	8464	0.00292947
MEMO025	MEMO028	639268	19237796	0.0321611	0.0895324	8328	0.0130274
MEMO025	MEMO029	2808137	24564708	0.102588	0.0542433	8600	0.00306253
MEMO025	MEMO030	2645877	27960574	0.0864483	0.0592895	9110	0.00344309
MEMO025	MEMO031	1980854	17218636	0.103172	0.0540774	4810	0.00242825
MEMO025	MEMO032	2043873	20897136	0.0890926	0.058396	6396	0.00312935
MEMO025	MEMO033	1275172	16814284	0.0704926	0.0653942	3422	0.00268356
MEMO025	MEMO034	1636336	15394038	0.0960834	0.0561656	3937	0.00240599
MEMO025	MEMO035	2173152	20638738	0.095264	0.0564178	6742	0.00310241
MEMO025	MEMO036	2275041	22048120	0.0935339	0.056958	7004	0.00307863
MEMO025	MEMO037	1434942	14180641	0.0918917	0.0574809	2659	0.00185304
